Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,BenthicInvertebratesASPT,BenthicInvertebratesMILA,BenthicInvertebratesBQI
WA55325208,SE744629-167999,Jutsajaure,Jutsajaure,,,2015-10-05,,SLU,5.75,,,3
WA55325208,SE744629-167999,Jutsajaure,Jutsajaure,,,2016-09-15,,SLU,0.35,6.824,55.549,
WA55325208,SE744629-167999,Jutsajaure,Jutsajaure,,,2016-09-15,,SLU,5.25,,,2.583
WA55325208,SE744629-167999,Jutsajaure,Jutsajaure,,,2017-09-20,,SLU,0.7,6.476,44.642,
WA55325208,SE744629-167999,Jutsajaure,Jutsajaure,,,2017-09-20,,SLU,4.5,,,2.667
WA55325208,SE744629-167999,Jutsajaure,Jutsajaure,,,2018-09-19,,SLU,5,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2002-10-15,,SLU,0.5,6.316,36.07,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2002-10-15,,SLU,12,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2003-10-14,,SLU,0.5,6.143,56.077,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2003-10-14,,SLU,11.5,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2004-10-05,,SLU,0.5,6.308,27.288,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2004-10-05,,SLU,11,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2005-10-12,,SLU,0.5,5.833,36.497,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2005-10-12,,SLU,11,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2006-10-13,,SLU,0.5,6.143,55.952,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2006-10-13,,SLU,10.5,,,3.222
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2007-10-12,,SLU,0.5,6,60.123,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2007-10-12,,SLU,13,,,3.85
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2008-10-08,,SLU,0.5,5.786,42.2,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2008-10-08,,SLU,18,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2009-10-02,,SLU,0.5,5.895,55.083,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2009-10-02,,SLU,11,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2010-09-28,,SLU,0.5,5.571,44.745,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2010-09-28,,SLU,11,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2011-10-13,,SLU,0,5.091,28.748,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2011-10-13,,SLU,8,,,0
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2012-10-07,,SLU,0,6.368,50.255,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2012-10-07,,SLU,8,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2013-10-16,,SLU,,6.278,54.937,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2013-10-16,,SLU,11,,,3.034
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2014-10-17,,SLU,,6.059,47.04,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2014-10-17,,SLU,12.25,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2015-10-30,,SLU,0.75,6.333,34.307,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2015-10-30,,SLU,12.5,,,3
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2016-10-22,,SLU,0.5,5.615,46.313,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2016-10-22,,SLU,9.5,,,3.083
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2017-10-18,,SLU,0.6,6,39.571,
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2017-10-18,,SLU,10.5,,,3.008
WA93182800,SE690617-134197,Övre Fjätsjön,Övre Fjätsjön,,,2018-10-28,,SLU,11,,,3
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2002-09-17,,SLU,0.5,5.81,76.413,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2002-09-17,,SLU,10.5,,,2.028
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2003-09-24,,SLU,0.5,5.789,67.007,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2003-09-24,,SLU,8,,,2.897
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2004-09-14,,SLU,0.5,6.19,61.308,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2004-09-14,,SLU,11,,,2.042
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2005-09-14,,SLU,0.5,5.714,62.183,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2005-09-14,,SLU,10,,,2.035
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2006-09-12,,SLU,0.5,6.19,72.014,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2006-09-12,,SLU,12,,,2.125
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2007-09-18,,SLU,0.5,6.182,54.426,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2007-09-18,,SLU,12.5,,,2
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2008-09-18,,SLU,0.5,6.312,50.201,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2008-09-18,,SLU,12,,,2.92
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2009-10-05,,SLU,0.5,5.8,66.639,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2009-10-05,,SLU,12,,,3.01
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2010-09-27,,SLU,0.5,6.05,51.169,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2010-09-27,,SLU,12,,,2
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2011-09-26,,SLU,0,5.812,47.021,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2011-09-26,,SLU,13,,,2.039
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2012-09-25,,SLU,0,6.227,47.629,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2012-09-25,,SLU,12,,,2.163
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2013-09-23,,SLU,,6,54.547,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2013-09-23,,SLU,11,,,2.056
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2014-09-16,,SLU,,6.929,48.596,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2014-09-16,,SLU,12,,,2.5
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2015-09-28,,SLU,0.4,6.263,44.666,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2015-09-28,,SLU,11,,,2
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2016-09-18,,SLU,0.5,5.833,54.683,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2016-09-18,,SLU,12.25,,,1.667
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2017-09-20,,SLU,0.5,6,57.103,
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2017-09-20,,SLU,13.8,,,0
WA21335710,SE742829-183168,Pahajärvi,Pahajärvi,,,2018-09-19,,SLU,10.5,,,1.2
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2002-10-13,,SLU,0.5,6.619,64.892,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2002-10-13,,SLU,13.5,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2003-10-15,,SLU,0.5,6.417,54.456,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2003-10-15,,SLU,13.5,,,2.987
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2004-10-13,,SLU,0.5,6.143,57.359,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2004-10-23,,SLU,13.5,,,2.977
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2005-10-11,,SLU,0.5,6.571,70.108,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2005-10-11,,SLU,13.5,,,2.644
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2006-10-15,,SLU,0.5,6.16,68.362,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2006-10-15,,SLU,13,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2007-10-15,,SLU,0.5,6.348,63.493,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2007-10-15,,SLU,13,,,3.012
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2008-10-11,,SLU,0.5,6.591,59.607,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2008-10-11,,SLU,13,,,2.985
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2009-10-15,,SLU,0.5,6.32,64.292,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2009-10-15,,SLU,5,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2009-10-15,,SLU,13,,,2.952
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2010-10-13,,SLU,0.5,6.16,66.605,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2010-10-15,,SLU,5,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2010-10-15,,SLU,13,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2011-10-15,,SLU,0,6.478,67.79,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2011-10-16,,SLU,5,,,3.189
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2011-10-16,,SLU,9,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2012-10-15,,SLU,0,6.048,71.669,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2012-10-15,,SLU,4,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2012-10-15,,SLU,13,,,3.036
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2013-10-16,,SLU,,6.5,62.261,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2013-10-16,,SLU,14.5,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2014-10-13,,SLU,,6.5,58.292,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2014-10-13,,SLU,5,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2014-10-13,,SLU,14,,,2.833
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2015-10-13,,SLU,0.7,6.28,65.857,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2015-10-13,,SLU,12.25,,,3.111
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2016-10-19,,SLU,0.5,6.375,62.048,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2016-10-19,,SLU,6,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2016-10-19,,SLU,13.5,,,3
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2017-10-17,,SLU,0.56,6.24,63.808,
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2017-10-17,,SLU,6,,,3.032
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2017-10-17,,SLU,14.5,,,3.034
WA90290627,SE690345-149315,Tväringen,Tväringen,,,2018-10-17,,SLU,13.6,,,2.9
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2007-10-29,,SLU,0.5,5,61.839,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2007-10-29,,SLU,3.5,,,3
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2008-09-25,,SLU,0.5,5.3,63.805,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2008-09-25,,SLU,3.5,,,2.143
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2009-09-25,,SLU,0.5,5.316,45.744,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2009-09-25,,SLU,5,,,1
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2010-10-06,,SLU,0.5,5.609,46.1,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2010-10-06,,SLU,3.5,,,2
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2011-10-17,,SLU,0,5.9,40.367,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2011-10-17,,SLU,3,,,1.39
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2012-10-24,,SLU,0,5.762,32.87,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2012-10-24,,SLU,3,,,2.643
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2013-10-29,,SLU,,5.75,37.362,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2013-10-29,,SLU,3.5,,,2.667
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2014-10-15,,SLU,,5.75,35.224,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2014-10-15,,SLU,3.75,,,3
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2015-10-01,,SLU,0.75,5.647,34.261,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2015-10-01,,SLU,3,,,0
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2016-10-04,,SLU,0.5,5.529,32.382,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2016-10-04,,SLU,3.6,,,1
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2017-10-16,,SLU,0.32,5.412,50.905,
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2017-10-16,,SLU,3.7,,,1.737
WA64907980,SE709218-169710,Sidensjön,Sidensjön,,,2018-10-15,,SLU,2.5,,,2.768
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2002-10-16,,SLU,0.5,6.25,59.269,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2003-10-13,,SLU,0.5,6.05,70.686,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2003-10-13,,SLU,21.5,,,3
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2004-10-07,,SLU,0.5,5.958,56.579,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2005-10-07,,SLU,0.5,6.056,48.477,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2006-10-17,,SLU,0.5,5.895,67.124,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2007-10-16,,SLU,0.5,6.048,58.158,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2007-10-16,,SLU,21,,,3
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2008-10-12,,SLU,0.5,6.4,51.39,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2009-10-15,,SLU,20.5,,,0
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2009-10-16,,SLU,0.5,5.8,52.988,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2010-10-05,,SLU,0.5,6.091,58.891,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2011-10-19,,SLU,0,6,55.523,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2012-10-08,,SLU,0,5.696,77.719,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2013-10-16,,SLU,,5.867,53.19,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2014-10-08,,SLU,,5.706,64.422,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2015-10-16,,SLU,0.6,6.048,51.372,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2015-10-16,,SLU,23.5,,,0
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2016-10-18,,SLU,0.5,6.118,63.423,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2017-10-15,,SLU,0.6,5.938,56.856,
WA64588793,SE656263-156963,Djupa Holmsjön,Djupa Holmsjön,,,2017-10-15,,SLU,23.75,,,0
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2003-10-06,,SLU,0.5,6.15,37.012,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2003-10-06,,SLU,4.5,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2004-10-05,,SLU,0.5,5.842,28.238,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2004-10-05,,SLU,4,,,2.585
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2005-10-10,,SLU,0.5,6.053,31.968,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2005-10-10,,SLU,5.5,,,0
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2006-10-11,,SLU,0.5,5.385,34.955,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2006-10-11,,SLU,5.5,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2007-10-09,,SLU,0.5,6.056,29.788,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2007-10-09,,SLU,5.5,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2008-10-07,,SLU,0.5,5.833,39.3,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2008-10-07,,SLU,5,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2009-10-06,,SLU,0.5,5.933,34.549,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2009-10-06,,SLU,4,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2010-10-15,,SLU,0.5,5.778,31.252,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2010-10-15,,SLU,3.5,,,0
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2011-10-14,,SLU,0,5.75,17.904,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2011-10-14,,SLU,5,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2012-10-23,,SLU,0,4.833,26.502,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2012-10-23,,SLU,4,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2013-10-15,,SLU,,6,33.488,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2013-10-15,,SLU,4,,,0
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2014-10-15,,SLU,4.6,,,0
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2014-10-17,,SLU,,5.615,20.069,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2015-10-15,,SLU,0.9,5.727,27.509,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2015-10-15,,SLU,4.4,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2016-10-12,,SLU,,5.867,31.895,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2016-10-12,,SLU,3.5,,,2
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2017-10-19,,SLU,0.5,6.125,44.557,
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2017-10-19,,SLU,4,,,2.893
WA42150382,SE673534-153381,Långsjön,Långsjön,,,2018-10-22,,SLU,4.1,,,2.091
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2002-10-10,,SLU,0.5,6.235,66.759,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2002-10-10,,SLU,9,,,2.5
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2003-10-08,,SLU,0.5,5.895,62.801,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2003-10-08,,SLU,9,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2004-10-07,,SLU,0.5,5.688,66.709,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2004-10-07,,SLU,7.5,,,3
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2005-10-18,,SLU,0.5,5.842,65.795,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2005-10-18,,SLU,8,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2006-10-24,,SLU,0.5,5.737,62.589,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2006-10-24,,SLU,9,,,3
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2007-10-25,,SLU,0.5,5.857,69.064,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2007-10-25,,SLU,9,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2008-10-22,,SLU,0.5,6.143,70.094,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2008-10-22,,SLU,8.5,,,2
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2009-10-07,,SLU,0.5,5.333,70.981,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2009-10-07,,SLU,9,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2010-10-06,,SLU,0.5,6.526,70.555,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2010-10-06,,SLU,9,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2011-10-18,,SLU,0,6.7,60.036,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2011-10-18,,SLU,9,,,1
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2012-10-22,,SLU,0,5.714,30.72,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2012-10-22,,SLU,9,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2013-10-16,,SLU,,6.25,72.812,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2013-10-16,,SLU,8.5,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2014-10-15,,SLU,,6.25,61.475,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2014-10-15,,SLU,8.75,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2015-10-21,,SLU,0.5,5.333,65.287,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2015-10-21,,SLU,9.25,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2016-10-20,,SLU,0.5,6.455,61.248,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2016-10-20,,SLU,9.15,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2017-10-18,,SLU,0.56,5.3,66.994,
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2017-10-18,,SLU,9.3,,,0
WA64825705,SE635878-137392,Hagasjön,Hagasjön,,,2018-10-18,,SLU,8.8,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2002-10-10,,SLU,0.5,5.545,32.661,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2002-10-10,,SLU,10,,,2.5
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2003-10-06,,SLU,0.5,5.467,38.189,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2003-10-07,,SLU,10,,,2
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2004-10-06,,SLU,0.5,5.444,38.393,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2004-10-06,,SLU,10,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2005-10-12,,SLU,0.5,5.875,38.623,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2005-10-12,,SLU,9,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2006-10-13,,SLU,0.5,6.176,31.178,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2006-10-13,,SLU,9.5,,,2
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2007-10-09,,SLU,0.5,6.118,34.464,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2007-10-09,,SLU,9,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2008-10-06,,SLU,0.5,6.211,35.923,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2008-10-06,,SLU,9,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2009-10-13,,SLU,0.5,5.733,40.261,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2009-10-13,,SLU,9,,,1
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2010-10-06,,SLU,0.5,5.556,31.536,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2010-10-06,,SLU,9,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2011-10-19,,SLU,0,6.111,35.899,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2011-10-19,,SLU,9,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2012-10-15,,SLU,0,5.833,43.849,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2012-10-15,,SLU,5,,,2
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2013-10-07,,SLU,,5.529,28.252,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2013-10-07,,SLU,9,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2014-10-06,,SLU,,4.909,25.917,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2014-10-06,,SLU,8.5,,,2
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2015-10-14,,SLU,0.6,5.867,30.617,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2015-10-14,,SLU,9.5,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2016-10-24,,SLU,0.6,6,27.359,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2016-10-24,,SLU,9.5,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2017-10-16,,SLU,0.5,6.053,31.647,
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2017-10-16,,SLU,9.5,,,0
WA58439062,SE651558-143620,Fagertärn,Fagertärn,,,2018-10-15,,SLU,9,,,0
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2002-10-13,,SLU,0.5,6.652,65.479,
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2002-10-13,,SLU,5,,,3
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2002-10-13,,SLU,8,,,2.714
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2003-10-14,,SLU,0.5,6.565,66.917,
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2003-10-14,,SLU,5,,,3
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2003-10-14,,SLU,8,,,3
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2004-10-14,,SLU,0.5,6.833,56.329,
WA70448628,SE683673-154083,Stensjön,Stensjön,,,2004-10-14,,SLU,5,,,3
